שם תוכנית,יום שידור,תאריך שידור,שעת התחלה,שעת סיום,משך תוכנית,רייטינג,reception_pct,רייטינג מותאם,נתח,צופים 4+,חשיפה 4+,משך צפייה,כאן 11,קשת 12,רשת 13,עכשיו 14,is_rerun,סטטוס תוכנית,שם תוכנית_מקור,שעת התחלה_שעה,חלקי-יום,משך תוכנית_דק,משך צפייה_דק,ממוצע מתחרים,יתרון מול מתחרים,HUT proxy,תג_עונה,תג_חג,תג_ביטחוני,אירוע_מיוחד,יום_חג,יום_ביטחוני,שבת
חדר החדשות איי 24 ש.ח,רביעי,2026-03-11,07:29:11,07:56:11,00:27:00,0.02,0.877272727,0.022797927,0.12,0.5,9.6,00:01:26,0.8,3.93,2.04,2.8,TRUE,שידור חוזר,חדר החדשות איי 24,7,1. בוקר 06–09,27,1.433333333,2.3925,-2.3725,9.59,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,FALSE,TRUE,FALSE
חדר החדשות איי 24,רביעי,2026-03-11,08:00:00,08:28:10,00:28:10,0.03,0.877272727,0.034196891,0.16,1,9.4,00:03:05,0.9,4.63,2.16,2.72,FALSE,שידור חי,חדר החדשות איי 24,8,1. בוקר 06–09,28.16666667,3.083333333,2.6025,-2.5725,10.44,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,FALSE,TRUE,FALSE
חדר החדשות איי 24 ש.ח,רביעי,2026-03-11,08:30:10,08:58:15,00:28:05,0.09,0.877272727,0.102590674,0.4,2.3,10.4,00:06:12,0.88,5.4,2.48,3.04,TRUE,שידור חוזר,חדר החדשות איי 24,8,1. בוקר 06–09,28.08333333,6.2,2.95,-2.86,11.89,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,FALSE,TRUE,FALSE
חדר החדשות איי 24,רביעי,2026-03-11,09:00:00,12:01:38,03:01:38,0.24,0.877272727,0.27357513,0.82,5.1,45.5,00:20:24,1.13,6.07,2.67,2.8,FALSE,שידור חי,חדר החדשות איי 24,9,1. בוקר 06–09,181.6333333,20.4,3.1675,-2.9275,12.91,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,FALSE,TRUE,FALSE
מדברים חדשות,רביעי,2026-03-11,12:01:38,14:59:04,02:57:26,0.38,0.877272727,0.433160622,1,9.7,54.6,00:30:06,1.51,7.05,2.42,3.48,FALSE,שידור חי,מדברים חדשות,12,2. צהריים 10–13,177.4333333,30.1,3.615,-3.235,14.84,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,FALSE,TRUE,FALSE
מהדורת חמש איי 24 מוקדמת,רביעי,2026-03-11,14:59:04,17:00:00,02:00:56,0.42,0.877272727,0.478756477,1.01,11.3,60,00:20:09,1.27,6.53,2.11,3.2,FALSE,שידור חי,מהדורת חמש איי 24 מוקדמת,14,"3. אחה""צ 14–17",120.9333333,20.15,3.2775,-2.8575,13.53,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,FALSE,TRUE,FALSE
מהדורת חמש איי 24,רביעי,2026-03-11,17:00:00,17:51:18,00:51:18,0.34,0.877272727,0.387564767,0.75,14.1,46.6,00:13:55,1.5,7.22,4.33,4.47,FALSE,שידור חי,מהדורת חמש איי 24,17,"3. אחה""צ 14–17",51.3,13.91666667,4.38,-4.04,17.86,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,FALSE,TRUE,FALSE
מדד גלבוע,רביעי,2026-03-11,17:52:06,18:58:12,01:06:06,0.85,0.877272727,0.968911917,1.69,24.4,103.3,00:15:11,2.46,10.56,6.33,5.62,FALSE,שידור חי,מדד גלבוע,17,"3. אחה""צ 14–17",66.1,15.18333333,6.2425,-5.3925,25.82,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,FALSE,TRUE,FALSE
7 שרון גל,רביעי,2026-03-11,18:58:12,19:50:53,00:52:41,1.59,0.877272727,1.812435233,2.81,47,112.3,00:21:51,3.59,15.14,6.76,5.79,FALSE,שידור חי,7 שרון גל,18,4. פריים-טיים 18–21,52.68333333,21.85,7.82,-6.23,32.87,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,FALSE,TRUE,FALSE
המהדורה המרכזית איי 24,רביעי,2026-03-11,19:50:53,20:52:00,01:01:07,1.32,0.877272727,1.504663212,2.01,48.6,160.1,00:17:59,4.48,20.31,8.27,8.5,FALSE,שידור חי,המהדורה המרכזית איי 24,19,4. פריים-טיים 18–21,61.11666667,17.98333333,10.39,-9.07,42.88,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,FALSE,TRUE,FALSE
מיוחד-מתקפה באיראן - ערב מאוחרת ע.איי 24,רביעי,2026-03-11,20:52:00,21:52:38,01:00:38,0.54,0.877272727,0.615544041,0.72,24.4,79.1,00:17:46,4.85,19.1,15.15,9.19,FALSE,מיוחד/מבזק,מיוחד-מתקפה באיראן - ערב מאוחרת ע.איי 24,20,4. פריים-טיים 18–21,60.63333333,17.76666667,12.0725,-11.5325,48.83,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,FALSE,TRUE,FALSE
הישראלים איי 24,רביעי,2026-03-11,21:52:38,23:57:56,02:05:18,0.55,0.877272727,0.626943005,0.9,20.6,131,00:19:15,2.82,13.15,13.46,5.19,FALSE,שידור חי,הישראלים איי 24,21,4. פריים-טיים 18–21,125.3,19.25,8.655,-8.105,35.17,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,FALSE,TRUE,FALSE
מדד גלבוע לקט,רביעי,2026-03-11,"1 day, 0:00:06","1 day, 0:28:11",00:28:05,0.28,0.877272727,0.319170984,0.79,10.8,19.3,00:15:42,0.77,5.2,5.82,2.21,TRUE,לקט,מדד גלבוע לקט,24,5. לילה 22–01,28.08333333,15.7,3.5,-3.22,14.28,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,FALSE,TRUE,FALSE
מיוחד-מתקפה באיראן - לילה ע.איי 24,רביעי,2026-03-11,"1 day, 0:28:11","1 day, 1:15:31",00:47:20,0.49,0.877272727,0.558549223,1.55,17.3,41.5,00:20:03,1.53,7.18,4.31,2.19,FALSE,מיוחד/מבזק,מיוחד-מתקפה באיראן - לילה ע.איי 24,24,5. לילה 22–01,47.33333333,20.05,3.8025,-3.3125,15.7,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,FALSE,TRUE,FALSE
7 שרון גל ש.ח,רביעי,2026-03-11,"1 day, 1:15:31","1 day, 1:59:59",00:44:28,0.51,0.877272727,0.58134715,2.08,18.9,41.4,00:20:07,0.84,4.95,2.64,1.89,TRUE,שידור חוזר,7 שרון גל,25,5. לילה 22–01,44.46666667,20.11666667,2.58,-2.07,10.83,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי,FALSE,TRUE,FALSE
7 שרון גל ש.ח,חמישי,2026-03-12,02:00:00,02:03:57,00:03:57,0.32,0.877272727,0.364766839,1.52,12.3,18.1,00:02:44,0.57,4.49,1.91,1.44,TRUE,שידור חוזר,7 שרון גל,2,6. לילה מאוחר 02–05,3.95,2.733333333,2.1025,-1.7825,8.73,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,FALSE,TRUE,FALSE
המהדורה המרכזית איי 24 ש.ח,חמישי,2026-03-12,02:03:57,03:58:01,01:54:04,0.21,0.877272727,0.239378238,1.32,10.4,25,00:47:31,0.69,2.97,1.35,1.45,TRUE,שידור חוזר,המהדורה המרכזית איי 24,2,6. לילה מאוחר 02–05,114.0666667,47.51666667,1.615,-1.405,6.67,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,FALSE,TRUE,FALSE
הישראלים איי 24 ש.ח,חמישי,2026-03-12,03:58:01,04:04:16,00:06:15,0.33,0.877272727,0.376165803,2.86,14.1,14.9,00:05:42,0.59,1.32,0.78,1.09,TRUE,שידור חוזר,הישראלים איי 24,3,6. לילה מאוחר 02–05,6.25,5.7,0.945,-0.615,4.11,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,FALSE,TRUE,FALSE
מיוחד-מתקפה באיראן - לפנות בוקר ע.איי 24,חמישי,2026-03-12,04:04:16,04:27:11,00:22:55,0.2,0.877272727,0.227979275,1.54,10.4,11.9,00:20:05,1.08,3.04,1.11,1.28,FALSE,מיוחד/מבזק,מיוחד-מתקפה באיראן - לפנות בוקר ע.איי 24,4,6. לילה מאוחר 02–05,22.91666667,20.08333333,1.6275,-1.4275,6.71,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,FALSE,TRUE,FALSE
הישראלים איי 24 ש.ח,חמישי,2026-03-12,04:27:11,05:24:13,00:57:02,0.19,0.877272727,0.216580311,1.52,10,23.3,00:24:29,0.85,2.91,1.04,1.26,TRUE,שידור חוזר,הישראלים איי 24,4,6. לילה מאוחר 02–05,57.03333333,24.48333333,1.515,-1.325,6.25,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,FALSE,TRUE,FALSE
הסיפורים הגדולים לקט,חמישי,2026-03-12,05:24:13,06:00:00,00:35:47,0.11,0.877272727,0.125388601,0.88,6,11.9,00:18:15,0.68,2.64,0.85,1.52,TRUE,לקט,הסיפורים הגדולים לקט,5,6. לילה מאוחר 02–05,35.78333333,18.25,1.4225,-1.3125,5.8,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,FALSE,TRUE,FALSE
הערביסטים לקט,חמישי,2026-03-12,06:00:00,06:58:24,00:58:24,0.05,0.877272727,0.056994819,0.34,3.2,13,00:14:14,0.68,3.45,0.98,2.12,TRUE,לקט,הערביסטים לקט,6,1. בוקר 06–09,58.4,14.23333333,1.8075,-1.7575,7.28,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,FALSE,TRUE,FALSE
חדר החדשות איי 24,חמישי,2026-03-12,07:00:00,07:27:59,00:27:59,0.24,0.877272727,0.27357513,1.31,11,26.6,00:11:37,0.68,5.49,1.77,2.66,FALSE,שידור חי,חדר החדשות איי 24,7,1. בוקר 06–09,27.98333333,11.61666667,2.65,-2.41,10.84,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,FALSE,TRUE,FALSE
חדר החדשות איי 24 ש.ח,חמישי,2026-03-12,07:29:59,07:57:59,00:28:00,0.36,0.877272727,0.410362694,1.8,13.6,20.4,00:18:35,0.64,6.54,1.68,2.69,TRUE,שידור חוזר,חדר החדשות איי 24,7,1. בוקר 06–09,28,18.58333333,2.8875,-2.5275,11.91,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,FALSE,TRUE,FALSE
חדר החדשות איי 24,חמישי,2026-03-12,08:00:00,08:27:59,00:27:59,0.24,0.877272727,0.27357513,1.13,11.4,23.7,00:13:31,0.41,6.85,2.36,2.84,FALSE,שידור חי,חדר החדשות איי 24,8,1. בוקר 06–09,27.98333333,13.51666667,3.115,-2.875,12.7,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,FALSE,TRUE,FALSE
חדר החדשות איי 24 ש.ח,חמישי,2026-03-12,08:30:00,08:58:00,00:28:00,0.28,0.877272727,0.319170984,1.17,12.9,18.2,00:19:51,0.61,6.18,2.49,3.35,TRUE,שידור חוזר,חדר החדשות איי 24,8,1. בוקר 06–09,28,19.85,3.1575,-2.8775,12.91,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,FALSE,TRUE,FALSE
חדר החדשות איי 24,חמישי,2026-03-12,09:00:00,12:01:30,03:01:30,0.24,0.877272727,0.27357513,0.89,9.2,62.6,00:26:48,1.09,5.65,2.55,3.4,FALSE,שידור חי,חדר החדשות איי 24,9,1. בוקר 06–09,181.5,26.8,3.1725,-2.9325,12.93,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,FALSE,TRUE,FALSE
מדברים חדשות,חמישי,2026-03-12,12:01:30,14:59:46,02:58:16,0.54,0.877272727,0.615544041,1.62,14.7,59.2,00:33:40,1.05,5.58,1.67,3.92,FALSE,שידור חי,מדברים חדשות,12,2. צהריים 10–13,178.2666667,33.66666667,3.055,-2.515,12.76,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,FALSE,TRUE,FALSE
מהדורת חמש איי 24 מוקדמת,חמישי,2026-03-12,14:59:46,16:58:50,01:59:04,0.83,0.877272727,0.94611399,2.02,16.8,66.4,00:21:42,1,8.21,2.57,5.67,FALSE,שידור חי,מהדורת חמש איי 24 מוקדמת,14,"3. אחה""צ 14–17",119.0666667,21.7,4.3625,-3.5325,18.28,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,FALSE,TRUE,FALSE
מהדורת חמש איי 24,חמישי,2026-03-12,16:58:50,17:51:14,00:52:24,0.75,0.877272727,0.85492228,1.68,16.1,42.3,00:16:30,1.26,9.28,3.82,5.49,FALSE,שידור חי,מהדורת חמש איי 24,16,"3. אחה""צ 14–17",52.4,16.5,4.9625,-4.2125,20.6,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,FALSE,TRUE,FALSE
מדד גלבוע,חמישי,2026-03-12,17:52:25,18:58:16,01:05:51,0.93,0.877272727,1.060103627,1.81,27.4,71.3,00:23:59,3.08,11.81,4.86,5.13,FALSE,שידור חי,מדד גלבוע,17,"3. אחה""צ 14–17",65.85,23.98333333,6.22,-5.29,25.81,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,FALSE,TRUE,FALSE
7 שרון גל,חמישי,2026-03-12,18:58:16,19:49:48,00:51:32,1.33,0.877272727,1.516062176,2.29,36.2,86.2,00:20:36,3.85,13.55,5.94,6.33,FALSE,שידור חי,7 שרון גל,18,4. פריים-טיים 18–21,51.53333333,20.6,7.4175,-6.0875,31,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,FALSE,TRUE,FALSE
המהדורה המרכזית איי 24,חמישי,2026-03-12,19:50:59,20:55:36,01:04:37,1.14,0.877272727,1.299481865,1.76,31.2,117.3,00:15:54,3.88,18.18,6.66,9.3,FALSE,שידור חי,המהדורה המרכזית איי 24,19,4. פריים-טיים 18–21,64.61666667,15.9,9.505,-8.365,39.16,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,FALSE,TRUE,FALSE
מיוחד-מתקפה באיראן - ערב מאוחרת ע.איי 24,חמישי,2026-03-12,21:00:46,22:13:09,01:12:23,0.72,0.877272727,0.820725389,1.08,25.4,180.4,00:10:08,4.75,17.77,5.48,9.53,FALSE,מיוחד/מבזק,מיוחד-מתקפה באיראן - ערב מאוחרת ע.איי 24,21,4. פריים-טיים 18–21,72.38333333,10.13333333,9.3825,-8.6625,38.25,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,FALSE,TRUE,FALSE
הערביסטים,חמישי,2026-03-12,22:13:09,23:11:57,00:58:48,0.85,0.877272727,0.968911917,1.41,22.8,98.4,00:13:28,2.88,15.44,4.25,7.88,FALSE,שידור חי,הערביסטים,22,5. לילה 22–01,58.8,13.46666667,7.6125,-6.7625,31.3,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,FALSE,TRUE,FALSE
חדר החדשות איי 24,חמישי,2026-03-12,23:11:57,"1 day, 0:04:13",00:52:16,0.74,0.877272727,0.843523316,1.57,16.5,46.2,00:18:36,1.25,8.88,3.28,4.18,FALSE,שידור חי,חדר החדשות איי 24,23,5. לילה 22–01,52.26666667,18.6,4.3975,-3.6575,18.33,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,FALSE,TRUE,FALSE
הסיפורים הגדולים לקט,חמישי,2026-03-12,"1 day, 0:04:13","1 day, 0:25:11",00:20:58,0.31,0.877272727,0.353367876,0.82,5.9,19.5,00:06:22,0.38,6.48,3,3.02,TRUE,לקט,הסיפורים הגדולים לקט,24,5. לילה 22–01,20.96666667,6.366666667,3.22,-2.91,13.19,חורף 2025-2026 (עלייה),—,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,מבצע שאגת הארי + זירת לבנון במבצע שאגת הארי + פגיעה בזרזיר,FALSE,TRUE,FALSE
